"","id","area","date"
"Brook9","Brook",0.620339916992187,2023-01-26
"Brook10","Brook",0.903872204589844,2023-01-27
"Brook11","Brook",0.766023815917969,2023-01-28
"Brook12","Brook",0.750742102050781,2023-01-29
"Brook13","Brook",0.965769213867188,2023-01-30
"Brook14","Brook",0.661812780761719,2023-01-31
"Brook15","Brook",0.446827648925781,2023-02-01
"Brook16","Brook",0.491692736816406,2023-02-02
"Brook17","Brook",0.0936248901367187,2023-02-03
"Brook18","Brook",0.287649291992187,2023-02-04
"Brook19","Brook",0.956326708984375,2023-02-05
"Brook20","Brook",1.55598424072266,2023-02-06
"Brook21","Brook",1.69651374511719,2023-02-07
"Brook22","Brook",0.657565930175781,2023-02-08
"Brook23","Brook",2.78866429443359,2023-02-09
"Brook24","Brook",1.69409112548828,2023-02-10
"Brook25","Brook",1.39137238769531,2023-02-11
"Brook26","Brook",1.38484796142578,2023-02-12
"Brook27","Brook",0.926845764160156,2023-02-13
"Brook28","Brook",0.679209118652344,2023-02-14
"Brook29","Brook",0.844377734375,2023-02-15
"Brook30","Brook",0.803743774414063,2023-02-16
"Brook31","Brook",1.48660169677734,2023-02-17
"Brook32","Brook",1.37214152832031,2023-02-18
"Brook33","Brook",2.58871770019531,2023-02-19
"Brook34","Brook",1.05085201416016,2023-02-20
"Brook35","Brook",1.33163090820313,2023-02-21
"Brook36","Brook",1.41809274902344,2023-02-22
"Brook37","Brook",1.13475313720703,2023-02-23
"Brook38","Brook",1.57043958740234,2023-02-24
"Brook39","Brook",3.27523878173828,2023-02-25
"Brook40","Brook",1.70753338623047,2023-02-26
"Brook41","Brook",2.83816516113281,2023-02-27
"Brook42","Brook",2.78602923583984,2023-02-28
"Brook43","Brook",1.33193919677734,2023-03-01
"Brook44","Brook",0.882671459960938,2023-03-02
"Brook45","Brook",1.30217490234375,2023-03-03
"Brook46","Brook",2.14095075683594,2023-03-04
"Brook47","Brook",2.98175908203125,2023-03-05
"Brook48","Brook",1.70792644042969,2023-03-06
"Brook49","Brook",2.53198984375,2023-03-07
"Brook50","Brook",2.06630791015625,2023-03-08
"Brook51","Brook",1.05967047119141,2023-03-09
"Brook52","Brook",3.04040454101562,2023-03-10
"Brook53","Brook",1.99012661132813,2023-03-11
"Brook54","Brook",2.26037138671875,2023-03-12
"Brook55","Brook",2.33356771240234,2023-03-13
"Brook56","Brook",2.37350095214844,2023-03-14
"Brook57","Brook",3.30356077880859,2023-03-15
"Brook58","Brook",7.74547758789063,2023-03-16
"Brook59","Brook",1.90953754882812,2023-03-17
"Brook60","Brook",10.0834359741211,2023-03-18
"Brook61","Brook",11.8440991455078,2023-03-19
"Brook62","Brook",1.88473104248047,2023-03-20
"Brook63","Brook",2.27933735351563,2023-03-21
"Brook64","Brook",0.997647717285156,2023-03-22
"Brook65","Brook",1.61007094726562,2023-03-23
"Brook66","Brook",1.27900838623047,2023-03-24
"Brook67","Brook",0.620804248046875,2023-03-25
"Brook68","Brook",4.01028782958984,2023-03-26
"Brook69","Brook",4.53138583984375,2023-03-27
"Brook70","Brook",2.81304401855469,2023-03-28
"Brook71","Brook",1.16379295654297,2023-03-29
"Brook72","Brook",0.500566333007813,2023-03-30
"Brook73","Brook",0.547640942382812,2023-03-31
"Brook74","Brook",3.22124757080078,2023-04-01
"Brook75","Brook",1.84864962158203,2023-04-02
"Brook76","Brook",1.60184392089844,2023-04-03
"Brook77","Brook",2.20218825683594,2023-04-04
"Brook78","Brook",2.49733996582031,2023-04-05
"Brook79","Brook",3.28945625,2023-04-06
"Brook80","Brook",12.6667659301758,2023-04-07
"Brook81","Brook",5.47797330322266,2023-04-08
"Brook82","Brook",7.57060197753906,2023-04-09
"Brook83","Brook",6.58254487304688,2023-04-10
"Brook84","Brook",9.77936749267578,2023-04-11
"Brook85","Brook",8.66520692138672,2023-04-12
"Brook86","Brook",10.0767287475586,2023-04-13
"Brook87","Brook",8.18891573486328,2023-04-14
"Brook88","Brook",9.87421176757812,2023-04-15
"Brook89","Brook",6.3505658203125,2023-04-16
"Brook90","Brook",5.77515266113281,2023-04-17
"Brook91","Brook",7.86546010742187,2023-04-18
"Brook92","Brook",3.09938702392578,2023-04-19
"Brook93","Brook",2.52362723388672,2023-04-20
"Brook94","Brook",4.58785450439453,2023-04-21
"Brook95","Brook",2.31766129150391,2023-04-22
"Brook96","Brook",1.32453580322266,2023-04-23
"Brook97","Brook",2.39666171875,2023-04-24
"Brook98","Brook",4.49501053466797,2023-04-25
"Brook99","Brook",5.50377492675781,2023-04-26
"Brook100","Brook",5.06613538818359,2023-04-27
"Brook101","Brook",1.09950062255859,2023-04-28
"Brook102","Brook",0.539145495605469,2023-04-29
"Brook103","Brook",0.720386315917969,2023-04-30
"Brook104","Brook",1.05877351074219,2023-05-01
"Brook105","Brook",2.68682703857422,2023-05-02
"Brook106","Brook",2.90030788574219,2023-05-03
"Brook107","Brook",1.88905538330078,2023-05-04
"Brook108","Brook",2.28145942382812,2023-05-05
"Brook109","Brook",2.37774422607422,2023-05-06
"Brook110","Brook",3.44159051513672,2023-05-07
"Brook111","Brook",2.99852318115234,2023-05-08
"Brook112","Brook",5.22559172363281,2023-05-09
"Brook113","Brook",3.72830075683594,2023-05-10
"Brook114","Brook",19.9179841430664,2023-05-11
"Brook115","Brook",12.2006258178711,2023-05-12
"Brook116","Brook",2.12792462158203,2023-05-13
"Brook117","Brook",4.95035662841797,2023-05-14
"Brook118","Brook",3.66338186035156,2023-05-15
"Brook119","Brook",2.71707390136719,2023-05-16
"Brook120","Brook",22.7885165771484,2023-05-17
"Brook121","Brook",13.3313238769531,2023-05-18
"Brook122","Brook",11.2329290039062,2023-05-19
"Brook123","Brook",14.977734387207,2023-05-20
"Brook124","Brook",27.0467499755859,2023-05-21
"Brook125","Brook",9.94537062988281,2023-05-22
"Brook126","Brook",6.60513605957031,2023-05-23
"Brook127","Brook",5.95364547119141,2023-05-24
"Brook128","Brook",5.50500130615234,2023-05-25
"Brook129","Brook",11.7762307495117,2023-05-26
"Brook130","Brook",3.3911923828125,2023-05-27
"Brook131","Brook",16.2259087768555,2023-05-28
"Brook132","Brook",11.0442213745117,2023-05-29
"Brook133","Brook",3.39878712158203,2023-05-30
"Brook134","Brook",5.47995396728516,2023-05-31
"Brook135","Brook",8.05178831787109,2023-06-01
"Brook136","Brook",6.82900084228516,2023-06-02
"Brook137","Brook",3.62685325927734,2023-06-03
"Clover","Clover",0.053083154296875,2023-01-17
"Clover1","Clover",0.177911120605469,2023-01-18
"Clover2","Clover",1.79612972412109,2023-01-19
"Clover3","Clover",1.6829955078125,2023-01-20
"Clover4","Clover",0.175625964355469,2023-01-21
"Clover5","Clover",0.105576525878906,2023-01-22
"Clover6","Clover",1.01390251464844,2023-01-23
"Clover7","Clover",2.10184027099609,2023-01-24
"Clover8","Clover",0.575814245605469,2023-01-25
"Clover9","Clover",0.0565893676757813,2023-01-26
"Clover10","Clover",0.191693176269531,2023-01-27
"Clover11","Clover",0.201645080566406,2023-01-28
"Clover12","Clover",0.654409887695312,2023-01-29
"Clover13","Clover",0.53952666015625,2023-01-30
"Clover14","Clover",0.501778442382813,2023-01-31
"Clover15","Clover",0.351188732910156,2023-02-01
"Clover16","Clover",0.157825085449219,2023-02-02
"Clover17","Clover",0.176791162109375,2023-02-03
"Clover18","Clover",0.332785302734375,2023-02-04
"Clover19","Clover",0.40927177734375,2023-02-05
"Clover20","Clover",0.424674401855469,2023-02-06
"Clover21","Clover",1.08840579833984,2023-02-07
"Clover22","Clover",1.38670903320313,2023-02-08
"Clover23","Clover",1.85101362304688,2023-02-09
"Clover24","Clover",0.844900793457031,2023-02-10
"Clover25","Clover",0.693902807617187,2023-02-11
"Clover26","Clover",0.345696020507813,2023-02-12
"Clover27","Clover",0.535264270019531,2023-02-13
"Clover28","Clover",0.658064050292969,2023-02-14
"Clover29","Clover",0.315464855957031,2023-02-15
"Clover30","Clover",1.04672646484375,2023-02-16
"Clover31","Clover",1.30612830810547,2023-02-17
"Clover32","Clover",1.07961103515625,2023-02-18
"Clover33","Clover",1.38743282470703,2023-02-19
"Clover34","Clover",2.765025,2023-02-20
"Clover35","Clover",0.447881701660156,2023-02-21
"Clover36","Clover",0.351044067382813,2023-02-22
"Clover37","Clover",1.60683513183594,2023-02-23
"Clover38","Clover",1.11855682373047,2023-02-24
"Clover39","Clover",19.6257952026367,2023-02-25
"Clover40","Clover",1.65303911132813,2023-02-26
"Clover41","Clover",1.74930980224609,2023-02-27
"Clover42","Clover",1.06380407714844,2023-02-28
"Clover43","Clover",1.22832044677734,2023-03-01
"Clover44","Clover",0.399358447265625,2023-03-02
"Clover45","Clover",2.02762545166016,2023-03-03
"Clover46","Clover",1.22315343017578,2023-03-04
"Clover47","Clover",2.95765994873047,2023-03-05
"Clover48","Clover",2.48600364990234,2023-03-06
"Clover49","Clover",3.47571412353516,2023-03-07
"Clover50","Clover",7.95088311767578,2023-03-08
"Clover51","Clover",2.97103509521484,2023-03-09
"Clover52","Clover",3.45097073974609,2023-03-10
"Clover53","Clover",3.23882292480469,2023-03-11
"Clover54","Clover",3.17947001953125,2023-03-12
"Clover55","Clover",4.70850198974609,2023-03-13
"Clover56","Clover",5.29878190917969,2023-03-14
"Clover57","Clover",5.61068826904297,2023-03-15
"Clover58","Clover",4.3556669921875,2023-03-16
"Clover59","Clover",5.01353444824219,2023-03-17
"Clover60","Clover",8.05741212158203,2023-03-18
"Clover61","Clover",7.99339855957031,2023-03-19
"Clover62","Clover",1.56467269287109,2023-03-20
"Clover63","Clover",5.82119156494141,2023-03-21
"Clover64","Clover",2.77310910644531,2023-03-22
"Clover65","Clover",3.85440897216797,2023-03-23
"Clover66","Clover",7.16002789306641,2023-03-24
"Clover67","Clover",8.03539549560547,2023-03-25
"Clover68","Clover",5.15099931640625,2023-03-26
"Clover69","Clover",6.92000986328125,2023-03-27
"Clover70","Clover",6.03494436035156,2023-03-28
"Clover71","Clover",5.97040324707031,2023-03-29
"Clover72","Clover",4.60652308349609,2023-03-30
"Clover73","Clover",5.825652734375,2023-03-31
"Clover74","Clover",4.31582698974609,2023-04-01
"Clover75","Clover",1.51608165283203,2023-04-02
"Clover76","Clover",3.00361103515625,2023-04-03
"Clover77","Clover",23.2282100585937,2023-04-04
"Clover78","Clover",28.3545878295898,2023-04-05
"Clover79","Clover",9.42357492675781,2023-04-06
"Clover80","Clover",5.1245314453125,2023-04-07
"Clover81","Clover",8.61256213378906,2023-04-08
"Clover82","Clover",7.76978258056641,2023-04-09
"Clover83","Clover",16.8695085693359,2023-04-10
"Clover84","Clover",7.94952177734375,2023-04-11
"Clover85","Clover",5.84859000244141,2023-04-12
"Clover86","Clover",4.31836665039063,2023-04-13
"Clover87","Clover",2.65373120117188,2023-04-14
"Clover88","Clover",3.32046896972656,2023-04-15
"Clover89","Clover",3.14014134521484,2023-04-16
"Clover90","Clover",2.1731681640625,2023-04-17
"Clover91","Clover",2.46913568115234,2023-04-18
"Clover92","Clover",8.91829857177734,2023-04-19
"Clover93","Clover",11.01333828125,2023-04-20
"Clover94","Clover",5.00469775390625,2023-04-21
"Clover95","Clover",3.79375280761719,2023-04-22
"Clover96","Clover",4.20578111572266,2023-04-23
"Clover97","Clover",3.6810880859375,2023-04-24
"Clover98","Clover",12.5942927734375,2023-04-25
"Clover99","Clover",8.79791563720703,2023-04-26
"Clover100","Clover",7.49679969482422,2023-04-27
"Clover101","Clover",4.76086281738281,2023-04-28
"Daisy","Daisy",0.504351745605469,2023-06-09
"Daisy1","Daisy",6.01718394775391,2023-06-10
"Daisy2","Daisy",8.53481182861328,2023-06-11
"Daisy3","Daisy",7.28143726806641,2023-06-12
"Daisy4","Daisy",11.8050293334961,2023-06-13
"Daisy5","Daisy",12.6460698974609,2023-06-14
"Daisy6","Daisy",14.3741878051758,2023-06-15
"Daisy7","Daisy",16.2809391845703,2023-06-16
"Daisy8","Daisy",18.7604574584961,2023-06-17
"Daisy9","Daisy",11.8979045654297,2023-06-18
"Daisy10","Daisy",10.452334375,2023-06-19
"Daisy11","Daisy",8.41284389648438,2023-06-20
"Daisy12","Daisy",6.0890796875,2023-06-21
"Daisy13","Daisy",10.8807861816406,2023-06-22
"Daisy14","Daisy",12.3137016845703,2023-06-23
"Daisy15","Daisy",10.3424927246094,2023-06-24
"Daisy16","Daisy",12.9193802001953,2023-06-25
"Daisy17","Daisy",12.3765767944336,2023-06-26
"Daisy18","Daisy",9.86111506347656,2023-06-27
"Daisy19","Daisy",9.988316015625,2023-06-28
"Daisy20","Daisy",8.02142371826172,2023-06-29
"Daisy21","Daisy",14.8895548706055,2023-06-30
"Daisy22","Daisy",9.66910828857422,2023-07-01
"Daisy23","Daisy",14.1327802368164,2023-07-02
"Daisy24","Daisy",11.1827041748047,2023-07-03
"Daisy25","Daisy",22.0906716674805,2023-07-04
"Daisy26","Daisy",12.2936696166992,2023-07-05
"Daisy27","Daisy",10.7373442138672,2023-07-06
"Daisy28","Daisy",5.98309475097656,2023-07-07
"Daisy29","Daisy",8.61057415771484,2023-07-08
"Daisy30","Daisy",1.38770921630859,2023-07-09
"Daisy31","Daisy",0.274994799804687,2023-07-10
"Daisy32","Daisy",1.08832066650391,2023-07-11
"Daisy33","Daisy",0.740230322265625,2023-07-12
"Daisy34","Daisy",1.79048924560547,2023-07-13
"Daisy35","Daisy",9.32905336914063,2023-07-14
"Daisy36","Daisy",13.1817954345703,2023-07-15
"Daisy37","Daisy",1.71319916992187,2023-07-16
"Daisy38","Daisy",0.741608776855469,2023-07-17
"Daisy39","Daisy",12.0637798339844,2023-07-18
"Daisy40","Daisy",1.50522175292969,2023-07-19
"Daisy41","Daisy",2.80467884521484,2023-07-20
"Daisy42","Daisy",3.11630844726563,2023-07-21
"Daisy43","Daisy",3.26128298339844,2023-07-22
"Daisy44","Daisy",9.26294536132812,2023-07-23
"Daisy45","Daisy",3.76107845458984,2023-07-24
"Daisy46","Daisy",5.03175115966797,2023-07-25
"Daisy47","Daisy",4.74136378173828,2023-07-26
"Daisy48","Daisy",2.13530469970703,2023-07-27
"Daisy49","Daisy",2.04157142333984,2023-07-28
"Daisy50","Daisy",1.92182934570313,2023-07-29
"Daisy51","Daisy",7.23465472412109,2023-07-30
"Daisy52","Daisy",9.42315589599609,2023-07-31
"Daisy53","Daisy",14.3496571533203,2023-08-01
"Daisy54","Daisy",2.23914998779297,2023-08-02
"Daisy55","Daisy",3.37118002929687,2023-08-03
"Daisy56","Daisy",1.88106705322266,2023-06-08
"Dawn","Dawn",6.56996920166016,2023-06-10
"Dawn1","Dawn",4.18188071289063,2023-06-11
"Dawn2","Dawn",1.96650284423828,2023-06-12
"Dawn3","Dawn",2.07606822509766,2023-06-13
"Dawn4","Dawn",1.42850783691406,2023-06-14
"Dawn5","Dawn",4.04228562011719,2023-06-15
"Dawn6","Dawn",9.13901571044922,2023-06-16
"Dawn7","Dawn",9.51791726074219,2023-06-17
"Dawn8","Dawn",2.29181831054688,2023-06-18
"Dawn9","Dawn",10.1819892822266,2023-06-19
"Dawn10","Dawn",6.42285031738281,2023-06-20
"Dawn11","Dawn",10.5443717285156,2023-06-21
"Dawn12","Dawn",10.8595252441406,2023-06-22
"Dawn13","Dawn",8.10342192382812,2023-06-23
"Dawn14","Dawn",6.86952373046875,2023-06-24
"Dawn15","Dawn",9.14987631835938,2023-06-25
"Dawn16","Dawn",7.82092635498047,2023-06-26
"Dawn17","Dawn",6.25579019775391,2023-06-27
"Dawn18","Dawn",14.979428527832,2023-06-28
"Dawn19","Dawn",2.47602188720703,2023-06-29
"Dawn20","Dawn",3.57501092529297,2023-06-30
"Dawn21","Dawn",33.6252246826172,2023-07-01
"Dawn22","Dawn",10.8860779541016,2023-07-02
"Dawn23","Dawn",18.6869479492188,2023-07-03
"Dawn24","Dawn",15.3524978759766,2023-07-04
"Dawn25","Dawn",6.45991560058594,2023-07-05
"Dawn26","Dawn",23.1941125488281,2023-07-06
"Dawn27","Dawn",28.5469615722656,2023-07-07
"Dawn28","Dawn",38.7147615234375,2023-07-08
"Dawn29","Dawn",34.7326277954102,2023-07-09
"Dawn30","Dawn",57.4851176391602,2023-07-10
"Dawn31","Dawn",36.9852902099609,2023-07-11
"Dawn32","Dawn",9.37397574462891,2023-07-12
"Dawn33","Dawn",7.466293359375,2023-07-13
"Dawn34","Dawn",0.908711059570313,2023-07-14
"Dawn35","Dawn",0.157387268066406,2023-07-15
"Dawn36","Dawn",0.099844140625,2023-07-16
"Dawn37","Dawn",0.121689135742187,2023-07-17
"Fauna","Fauna",5.48995087890625,2023-06-09
"Fauna1","Fauna",2.64152490234375,2023-06-10
"Fauna2","Fauna",0.663551806640625,2023-06-11
"Fauna3","Fauna",0.376966247558594,2023-06-12
"Fauna4","Fauna",0.5940671875,2023-06-13
"Fauna5","Fauna",0.48334921875,2023-06-14
"Fauna6","Fauna",1.04445881347656,2023-06-15
"Fauna7","Fauna",3.92320006103516,2023-06-16
"Fauna8","Fauna",1.88616879882813,2023-06-17
"Fauna9","Fauna",3.38740435791016,2023-06-18
"Fauna10","Fauna",4.78810635986328,2023-06-19
"Fauna11","Fauna",6.87299943847656,2023-06-20
"Fauna12","Fauna",7.88313381347656,2023-06-21
"Fauna13","Fauna",8.70822355957031,2023-06-22
"Fauna14","Fauna",7.60056530761719,2023-06-23
"Fauna15","Fauna",6.02594626464844,2023-06-24
"Fauna16","Fauna",8.65003489990234,2023-06-25
"Fauna17","Fauna",7.17000382080078,2023-06-26
"Fauna18","Fauna",17.0004183837891,2023-06-27
"Fauna19","Fauna",11.4153251220703,2023-06-28
"Fauna20","Fauna",14.5267055664062,2023-06-29
"Fauna21","Fauna",14.1297287109375,2023-06-30
"Fauna22","Fauna",8.69701104736328,2023-07-01
"Fauna23","Fauna",15.7494246337891,2023-07-02
"Fauna24","Fauna",18.9054360595703,2023-07-03
"Fauna25","Fauna",33.4179256835938,2023-07-04
"Fauna26","Fauna",26.1524376342773,2023-07-05
"Fauna27","Fauna",19.3209341186523,2023-07-06
"Fauna28","Fauna",24.7434012207031,2023-07-07
"Fauna29","Fauna",5.29325888671875,2023-07-08
"Fauna30","Fauna",6.21764508056641,2023-07-09
"Fauna31","Fauna",4.4350330078125,2023-07-10
"Fauna32","Fauna",2.42481365966797,2023-07-11
"Fauna33","Fauna",2.15955375976562,2023-07-12
"Fauna34","Fauna",1.22379019775391,2023-07-13
"Fauna35","Fauna",2.58659361572266,2023-07-14
"Fauna36","Fauna",2.60615311279297,2023-07-15
"Fauna37","Fauna",1.35997991943359,2023-07-16
"Fauna38","Fauna",16.2064140991211,2023-07-17
"Fauna39","Fauna",17.5673036621094,2023-07-18
"Fauna40","Fauna",6.21425379638672,2023-07-19
"Fauna41","Fauna",4.63050384521484,2023-07-20
"Fauna42","Fauna",2.66248459472656,2023-07-21
"Fauna43","Fauna",2.36737755126953,2023-07-22
"Fauna44","Fauna",3.09458815917969,2023-07-23
"Fauna45","Fauna",2.59072977294922,2023-07-24
"Fauna46","Fauna",3.02417237548828,2023-07-25
"Fauna47","Fauna",1.51479377441406,2023-07-26
"Fauna48","Fauna",1.16120727539063,2023-07-27
"Fauna49","Fauna",0.659151904296875,2023-07-28
"Fauna50","Fauna",0.484965954589844,2023-07-29
"Fauna51","Fauna",0.647608984375,2023-07-30
"Fauna52","Fauna",1.54335167236328,2023-07-31
"Fauna53","Fauna",4.13309488525391,2023-08-01
"Fauna54","Fauna",0.94300771484375,2023-08-02
"Fauna55","Fauna",0.963365747070313,2023-08-03
"Fauna56","Fauna",1.59298636474609,2023-06-07
"Fauna57","Fauna",11.401701574707,2023-06-08
"Freckle","Freckle",0.558034924316406,2023-06-10
"Freckle1","Freckle",17.3352165649414,2023-06-11
"Freckle2","Freckle",7.81832252197266,2023-06-12
"Freckle3","Freckle",8.07242493896484,2023-06-13
"Freckle4","Freckle",6.96128184814453,2023-06-14
"Freckle5","Freckle",8.48924249267578,2023-06-15
"Freckle6","Freckle",7.33807604980469,2023-06-16
"Freckle7","Freckle",5.91868068847656,2023-06-17
"Freckle8","Freckle",7.48214399414062,2023-06-18
"Freckle9","Freckle",10.2375049316406,2023-06-19
"Freckle10","Freckle",6.37765827636719,2023-06-20
"Freckle11","Freckle",7.83008895263672,2023-06-21
"Freckle12","Freckle",10.8638892211914,2023-06-22
"Freckle13","Freckle",9.57936407470703,2023-06-23
"Freckle14","Freckle",14.4388125976563,2023-06-24
"Freckle15","Freckle",12.7879449462891,2023-06-25
"Freckle16","Freckle",24.0327734375,2023-06-26
"Freckle17","Freckle",13.5170740600586,2023-06-27
"Freckle18","Freckle",18.6108234985352,2023-06-28
"Freckle19","Freckle",15.2720548828125,2023-06-29
"Freckle20","Freckle",16.6305138916016,2023-06-30
"Freckle21","Freckle",11.8484451904297,2023-07-01
"Freckle22","Freckle",7.80363469238281,2023-07-02
"Freckle23","Freckle",6.49977613525391,2023-07-03
"Freckle24","Freckle",16.1445014282227,2023-07-04
"Freckle25","Freckle",14.1894770263672,2023-07-05
"Freckle26","Freckle",14.1027462768555,2023-07-06
"Freckle27","Freckle",11.7280525878906,2023-07-07
"Freckle28","Freckle",8.16597805175781,2023-07-08
"Freckle29","Freckle",8.79195692138672,2023-07-09
"Freckle30","Freckle",8.38772509765625,2023-07-10
"Freckle31","Freckle",12.2147412109375,2023-07-11
"Freckle32","Freckle",4.10511417236328,2023-07-12
"Freckle33","Freckle",4.5820646484375,2023-07-13
"Freckle34","Freckle",5.94055784912109,2023-07-14
"Freckle35","Freckle",6.17958568115234,2023-07-15
"Freckle36","Freckle",16.9926385986328,2023-07-16
"Freckle37","Freckle",7.24541527099609,2023-07-17
"Freckle38","Freckle",14.4391062133789,2023-07-18
"Freckle39","Freckle",16.401733581543,2023-07-19
"Freckle40","Freckle",8.52634079589844,2023-07-20
"Freckle41","Freckle",9.66794733886719,2023-07-21
"Freckle42","Freckle",7.04597426757813,2023-07-22
"Freckle43","Freckle",7.58749295654297,2023-07-23
"Freckle44","Freckle",9.23678243408203,2023-07-24
"Freckle45","Freckle",9.70693813476563,2023-07-25
"Freckle46","Freckle",6.87881926269531,2023-07-26
"Freckle47","Freckle",6.50436978759766,2023-07-27
"Freckle48","Freckle",9.69706744384766,2023-07-28
"Freckle49","Freckle",7.33295600585937,2023-07-29
"Freckle50","Freckle",8.51967728271484,2023-07-30
"Freckle51","Freckle",9.67936148681641,2023-07-31
"Freckle52","Freckle",6.21238609619141,2023-08-01
"Freckle53","Freckle",7.46297521972656,2023-08-02
"Freckle54","Freckle",7.51370656738281,2023-08-03
"Iona","Iona",3.41553037109375,2023-06-09
"Iona1","Iona",13.5938030151367,2023-06-10
"Iona2","Iona",17.8615565063477,2023-06-11
"Iona3","Iona",8.91304105224609,2023-06-12
"Iona4","Iona",9.13328129882813,2023-06-13
"Iona5","Iona",8.80615356445312,2023-06-14
"Iona6","Iona",16.119594921875,2023-06-15
"Iona7","Iona",11.559056237793,2023-06-16
"Iona8","Iona",9.89466967773438,2023-06-17
"Iona9","Iona",8.34238225097656,2023-06-18
"Iona10","Iona",12.8032637695313,2023-06-19
"Iona11","Iona",8.58276728515625,2023-06-20
"Iona12","Iona",7.30225314941406,2023-06-21
"Iona13","Iona",7.30995831298828,2023-06-22
"Iona14","Iona",8.12262083740234,2023-06-23
"Iona15","Iona",11.6907380493164,2023-06-24
"Iona16","Iona",12.1327016967773,2023-06-25
"Iona17","Iona",7.03215368652344,2023-06-26
"Iona18","Iona",26.0291906494141,2023-06-27
"Iona19","Iona",11.1187131103516,2023-06-28
"Iona20","Iona",16.1567102539063,2023-06-29
"Iona21","Iona",19.7831299316406,2023-06-30
"Iona22","Iona",19.434684362793,2023-07-01
"Iona23","Iona",19.9949846679688,2023-07-02
"Iona24","Iona",20.1766211181641,2023-07-03
"Iona25","Iona",17.9739084350586,2023-07-04
"Iona26","Iona",15.2731392456055,2023-07-05
"Iona27","Iona",17.4577138061523,2023-07-06
"Iona28","Iona",16.0506331420898,2023-07-07
"Iona29","Iona",13.4728779541016,2023-07-08
"Iona30","Iona",14.747324206543,2023-07-09
"Iona31","Iona",16.3894047851562,2023-07-10
"Iona32","Iona",14.3010167114258,2023-07-11
"Iona33","Iona",14.4925978515625,2023-07-12
"Iona34","Iona",15.2534081665039,2023-07-13
"Iona35","Iona",14.8438422363281,2023-07-14
"Iona36","Iona",31.0464787597656,2023-07-15
"Iona37","Iona",5.22931390380859,2023-07-16
"Iona38","Iona",7.92836477050781,2023-07-17
"Iona39","Iona",11.6385952392578,2023-07-18
"Iona40","Iona",8.29376967773437,2023-07-19
"Iona41","Iona",8.78392979736328,2023-07-20
"Iona42","Iona",15.3136841064453,2023-07-21
"Iona43","Iona",20.3262410888672,2023-07-22
"Iona44","Iona",22.3456394165039,2023-07-23
"Iona45","Iona",22.0140171020508,2023-07-24
"Iona46","Iona",13.5377823364258,2023-07-25
"Iona47","Iona",8.46406428222656,2023-07-26
"Iona48","Iona",16.4774186523438,2023-07-27
"Iona49","Iona",21.7848584594727,2023-07-28
"Iona50","Iona",9.760566015625,2023-07-29
"Iona51","Iona",18.7202739746094,2023-07-30
"Iona52","Iona",14.0283450683594,2023-07-31
"Iona53","Iona",20.3614442260742,2023-08-01
"Iona54","Iona",3.98439561767578,2023-08-02
"Iona55","Iona",4.64981142578125,2023-08-03
"Iona56","Iona",0.214946484375,2022-12-15
"Iona57","Iona",0.326113439941406,2022-12-16
"Iona58","Iona",0.254481994628906,2022-12-17
"Iona59","Iona",0.108427661132813,2022-12-18
"Iona60","Iona",0.173329553222656,2022-12-19
"Iona61","Iona",0.181294482421875,2022-12-20
"Iona62","Iona",0.184036950683594,2022-12-21
"Iona63","Iona",0.327520190429687,2022-12-22
"Iona64","Iona",0.237933422851562,2022-12-23
"Iona65","Iona",0.186454748535156,2022-12-24
"Iona66","Iona",0.587997680664063,2022-12-25
"Iona67","Iona",1.33672283935547,2022-12-26
"Iona68","Iona",0.523823352050781,2022-12-27
"Iona69","Iona",0.370204516601563,2022-12-28
"Iona70","Iona",0.275955932617187,2022-12-29
"Iona71","Iona",0.270724230957031,2022-12-30
"Iona72","Iona",0.187228735351563,2022-12-31
"Iona73","Iona",0.311530920410156,2023-01-01
"Iona74","Iona",0.2922158203125,2023-01-02
"Iona75","Iona",1.15046162109375,2023-01-03
"Iona76","Iona",0.362270690917969,2023-01-04
"Iona77","Iona",0.765432824707031,2023-01-05
"Iona78","Iona",0.116666418457031,2023-01-06
"Iona79","Iona",0.846430493164062,2023-01-07
"Iona80","Iona",1.31699759521484,2023-01-08
"Iona81","Iona",1.16690792236328,2023-01-09
"Iona82","Iona",1.79429168701172,2023-01-10
"Iona83","Iona",1.21237806396484,2023-01-11
"Iona84","Iona",1.06491928710937,2023-01-12
"Iona85","Iona",1.76478854980469,2023-01-13
"Iona86","Iona",0.553458276367187,2023-01-14
"Iona87","Iona",1.92999317626953,2023-01-15
"Iona88","Iona",2.64081798095703,2023-01-16
"Iona89","Iona",2.63290163574219,2023-01-17
"Iona90","Iona",2.57290025634766,2023-01-18
"Iona91","Iona",2.23872033691406,2023-01-19
"Iona92","Iona",1.42713975830078,2023-01-20
"Iona93","Iona",1.16585845947266,2023-01-21
"Iona94","Iona",0.968367736816406,2023-01-22
"Iona95","Iona",0.470340075683594,2023-01-23
"Iona96","Iona",0.958544702148437,2023-01-24
"Iona97","Iona",2.01968380126953,2023-01-25
"Iona98","Iona",0.633095727539063,2023-01-26
"Iona99","Iona",1.26069029541016,2023-01-27
"Iona100","Iona",1.23625782470703,2023-01-28
"Iona101","Iona",2.96292175292969,2023-01-29
"Iona102","Iona",0.874348376464844,2023-01-30
"Iona103","Iona",0.289016418457031,2023-01-31
"Iona104","Iona",0.512378735351563,2023-02-01
